Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
AromeAla Carte,3.5,750.0,2024-05-12,2024-06-11,30,Low,0.0,27,14.49,10.87,50
India GateAll,3.8,480.0,2024-11-14,2024-12-14,30,Low,0.0,213,14.46,0.0,248
Mai RasoiBASMATI,5.0,195.0,2024-05-22,2024-06-21,30,High,,37,5.0,0.0,315
OREALBrown Rice,5.0,810.0,2024-12-26,2025-01-25,30,High,,255,5.0,0.0,398
SINGHAMBiryani Rice,5.0,140.0,2022-12-17,2023-01-16,30,High,,0,5.0,0.0,468
bb RoyalPonni,3.9,450.0,2022-11-11,2022-12-11,30,Medium,1.0,0,11.36,0.0,718
Mai RasoiBasmati,5.0,379.0,2025-03-15,2025-04-14,30,High,,334,5.0,0.0,316
JolkhabarTulaipanji Rice,5.0,189.0,2023-12-30,2024-01-29,30,High,,0,5.0,0.0,264
Roop MahalExtra,5.0,1050.0,2024-02-07,2024-03-08,30,High,,0,5.0,0.0,465
bb RoyalRed,5.0,70.0,2023-03-19,2023-04-18,30,High,,0,5.0,0.0,723
AromeChampion Choice,4.9,1050.0,2024-07-19,2024-08-18,30,High,,95,5.0,0.0,52
EravatSapphire Basmati,4.7,203.0,2023-10-22,2023-11-21,30,High,,0,5.0,0.0,188
India GateBasmati,3.8,460.0,2024-12-14,2025-01-13,30,Low,0.0,243,12.43,0.0,249
PulsesmanBiryani Special,4.7,179.0,2024-09-22,2024-10-22,30,High,,160,5.0,0.0,449
True EarthBiriyani,4.6,900.0,2024-06-23,2024-07-23,30,High,,69,5.0,0.0,592
PavizhamMatta Raw,4.6,65.0,2025-01-05,2025-02-04,30,High,,265,5.0,0.0,431
AromeBuffet Magic,4.6,860.0,2024-04-01,2024-05-01,30,High,,0,5.0,0.0,51
True EarthEveryday,4.0,750.0,2024-07-14,2024-08-13,30,Medium,1.0,90,10.57,0.0,593
ZeebaClassic Basmati,4.6,249.0,2023-09-10,2023-10-10,30,High,,0,5.0,0.0,625
bb RoyalRice/Akki,3.9,75.0,2023-11-29,2023-12-29,30,Medium,1.0,0,11.96,0.0,724
AromeFine Dine,4.7,925.0,2024-06-03,2024-07-03,30,High,,49,5.0,0.0,53
EliteMatta Broken,4.5,52.0,2024-07-23,2024-08-22,30,Medium,1.0,99,11.86,0.0,175
bb PopularPonni,4.0,800.0,2022-12-05,2023-01-04,30,Medium,1.0,0,10.92,0.0,658
Swastik RiceBanskati,3.9,750.0,2022-07-26,2022-08-25,30,Medium,1.0,0,10.03,0.0,528
DainikBanskhati Rice4.54,4.5,850.0,2024-08-22,2024-09-21,30,Medium,1.0,129,11.08,0.0,154
Nourish youOrganic,4.4,185.0,2024-02-13,2024-03-14,30,Medium,1.0,0,11.72,0.0,386
DaawatBasmati Rice/Basmati,4.0,560.0,2024-06-19,2024-07-19,30,Medium,1.0,65,11.08,0.0,147
bb SUPER,4.0,700.0,2023-07-24,2023-08-23,30,Medium,1.0,0,11.68,0.0,741
Mai RasoiBasmati,5.0,379.0,2023-08-01,2023-08-31,30,High,,0,5.0,0.0,316
JolkhabarTulaipanji Rice,5.0,189.0,2024-07-29,2024-08-28,30,High,,105,5.0,0.0,264
Roop MahalExtra,5.0,1050.0,2022-12-05,2023-01-04,30,High,,0,5.0,0.0,465
bb RoyalRed,5.0,70.0,2023-07-26,2023-08-25,30,High,,0,5.0,0.0,723
AromeChampion Choice,4.9,1050.0,2023-09-10,2023-10-10,30,High,,0,5.0,0.0,52
EravatSapphire Basmati,4.7,203.0,2024-04-04,2024-05-04,30,High,,0,5.0,0.0,188
24 Mantra,4.0,1425.0,2024-09-22,2024-10-22,30,Medium,1.0,160,11.02,0.0,1
PulsesmanBiryani Special,4.7,179.0,2024-06-23,2024-07-23,30,High,,69,5.0,0.0,449
True EarthBiriyani,4.6,900.0,2023-10-21,2023-11-20,30,High,,0,5.0,0.0,592
PavizhamMatta Raw,4.6,65.0,2023-06-17,2023-07-17,30,High,,0,5.0,0.0,431
AromeBuffet Magic,4.6,860.0,2023-07-31,2023-08-30,30,High,,0,5.0,0.0,51
True EarthEveryday,4.0,750.0,2023-05-24,2023-06-23,30,Medium,1.0,0,10.89,0.0,593
ZeebaClassic Basmati,4.6,249.0,2023-11-15,2023-12-15,30,High,,0,5.0,0.0,625
DaawatSona Masoori3.8199,3.8,470.0,2023-02-27,2023-03-29,30,Low,0.0,0,14.95,0.0,153
Sri Sri,3.8,399.0,2023-04-01,2023-05-01,30,Low,0.0,0,14.08,0.0,503
AromeFine Dine,4.7,925.0,2023-07-17,2023-08-16,30,High,,0,5.0,0.0,53
Future FoodsArborio,4.5,720.0,2023-11-26,2023-12-26,30,Medium,1.0,0,11.54,0.0,204
EliteMatta Broken,4.5,52.0,2024-12-11,2025-01-10,30,Medium,1.0,240,11.87,0.0,175
PANCHAKANYASingham -,4.2,125.0,2025-02-26,2025-03-28,30,Medium,1.0,317,11.56,0.0,416
SwadAdatt Matta,4.3,525.0,2024-10-16,2024-11-15,30,Medium,1.0,184,11.71,0.0,527
Swastik RiceBanskati,3.9,750.0,2023-06-11,2023-07-11,30,Medium,1.0,0,11.28,0.0,528
DainikBanskhati Rice4.54,4.5,850.0,2022-12-18,2023-01-17,30,Medium,1.0,0,11.75,0.0,154
bb RoyalPulav,4.5,95.0,2025-01-29,2025-02-28,30,Medium,1.0,289,11.04,0.0,720
India GateWeight,4.4,594.0,2024-09-28,2024-10-28,30,Medium,1.0,166,10.39,0.0,255
Natureland OrganicsBiryani,4.5,299.0,2022-08-23,2022-09-22,30,Medium,1.0,0,11.12,0.0,368
Nourish youOrganic,4.4,185.0,2023-05-21,2023-06-20,30,Medium,1.0,0,11.12,0.0,386
KohinoorBasmati Rice/Basmati,4.3,670.0,2024-03-07,2024-04-06,30,Medium,1.0,0,11.62,0.0,279
SwadAdatt Matta,4.3,495.0,2023-08-11,2023-09-10,30,Medium,1.0,0,11.12,0.0,527
bb RoyalParmal,3.7,300.0,2024-04-07,2024-05-07,30,Low,0.0,0,12.07,0.0,715
Lalbaba RiceBasmati,4.4,150.0,2024-05-07,2024-06-06,30,Medium,1.0,22,11.64,4.66,289
RipurajSona Sakti,4.2,610.0,2024-08-18,2024-09-17,30,Medium,1.0,125,10.24,0.0,462
bb RoyalGobind,3.9,2600.0,2023-10-22,2023-11-21,30,Medium,1.0,0,11.66,0.0,689
MAJORMughal Jeerakasala,4.3,175.0,2023-01-03,2023-02-02,30,Medium,1.0,0,10.97,0.0,296
MannaManna Brown,3.6,169.0,2024-11-14,2024-12-14,30,Low,0.0,213,12.78,0.0,335
Double deerKaima,4.3,205.0,2024-02-12,2024-03-13,30,Medium,1.0,0,11.41,0.0,170
PavizhamShort Grain,4.3,677.0,2023-04-20,2023-05-20,30,Medium,1.0,0,11.6,0.0,432
ZeebaSuper Basmati,4.1,845.0,2023-03-11,2023-04-10,30,Medium,1.0,0,11.88,0.0,626
AppayanColour Sortexed,4.2,943.0,2024-06-12,2024-07-12,30,Medium,1.0,58,11.93,0.0,48
EravatBrown Basmati,4.2,155.0,2024-01-14,2024-02-13,30,Medium,1.0,0,11.4,0.0,183
bb SUPER,3.2,2200.0,2024-11-22,2024-12-22,30,Low,0.0,221,13.08,0.0,741
FortuneClassic Basmati,4.2,225.0,2023-12-06,2024-01-05,30,Medium,1.0,0,11.8,0.0,200
NirmalJaya Rice449,4.0,765.0,2024-02-16,2024-03-17,30,Medium,1.0,0,11.45,0.0,382
KohinoorSupreme Authentic,4.1,1140.0,2023-11-02,2023-12-02,30,Medium,1.0,0,11.21,0.0,285
KohinoorBasmati Rice/Basmati,4.1,210.0,2025-02-27,2025-03-29,30,Medium,1.0,318,10.45,0.0,279
KasperLachkari Boiled,4.2,423.0,2023-03-11,2023-04-10,30,Medium,1.0,0,10.0,0.0,270
ZeebaClassic Basmati,4.6,249.0,2022-11-29,2022-12-29,30,High,,0,5.0,0.0,625
bb PopularIdli/Idly,4.0,700.0,2022-12-24,2023-01-23,30,Medium,1.0,0,10.57,0.0,651
bb RoyalBiryani,4.2,100.0,2023-08-10,2023-09-09,30,Medium,1.0,0,11.02,0.0,674
KasperZeera Raw,4.1,740.0,2023-09-04,2023-10-04,30,Medium,1.0,0,11.87,0.0,272
MayurankTulsi Bhog,3.8,99.0,2023-11-25,2023-12-25,30,Low,0.0,0,14.71,0.0,346
MAJORBroken Rice4.29,4.2,48.0,2024-11-21,2024-12-21,30,Medium,1.0,220,11.81,0.0,294
bb RoyalChamonmoni,4.1,450.0,2023-07-05,2023-08-04,30,Medium,1.0,0,11.23,0.0,679
Delight FoodsRice,4.1,136.0,2023-09-24,2023-10-24,30,Medium,1.0,0,11.7,0.0,159
PANSARISignature Basmati,4.1,1300.0,2024-09-10,2024-10-10,30,Medium,1.0,148,11.43,0.0,426
PANSARIRoyal Basmati,4.1,230.0,2023-05-22,2023-06-21,30,Medium,1.0,0,10.96,0.0,425
bb RoyalBroken,4.1,350.0,2022-10-06,2022-11-05,30,Medium,1.0,0,10.49,0.0,676
KohinoorBasmati Rice/Basmati,4.3,670.0,2023-09-10,2023-10-10,30,Medium,1.0,0,10.37,0.0,279
SwadAdatt Matta,4.3,495.0,2024-01-16,2024-02-15,30,Medium,1.0,0,11.5,0.0,527
bb RoyalParmal,3.7,300.0,2024-06-02,2024-07-02,30,Low,0.0,48,13.59,0.0,715
Lalbaba RiceBasmati,4.4,150.0,2023-12-01,2023-12-31,30,Medium,1.0,0,11.54,0.0,289
RipurajSona Sakti,4.2,610.0,2023-06-05,2023-07-05,30,Medium,1.0,0,10.71,0.0,462
MAJORMughal Jeerakasala,4.3,175.0,2024-03-02,2024-04-01,30,Medium,1.0,0,11.33,0.0,296
MannaManna Brown,3.6,169.0,2024-03-16,2024-04-15,30,Low,0.0,0,12.11,0.0,335
Double deerKaima,4.3,205.0,2025-03-24,2025-04-23,30,Medium,1.0,343,10.86,0.0,170
PavizhamShort Grain,4.3,677.0,2024-12-29,2025-01-28,30,Medium,1.0,258,10.99,0.0,432
ZeebaSuper Basmati,4.1,845.0,2024-08-22,2024-09-21,30,Medium,1.0,129,10.34,0.0,626
AppayanColour Sortexed,4.2,943.0,2024-06-20,2024-07-20,30,Medium,1.0,66,11.58,0.0,48
EravatBrown Basmati,4.2,155.0,2024-10-27,2024-11-26,30,Medium,1.0,195,10.19,0.0,183
bb SUPER,3.2,2200.0,2023-05-20,2023-06-19,30,Low,0.0,0,12.89,0.0,741
India GateBasmati,4.2,252.0,2024-05-02,2024-06-01,30,Medium,1.0,17,10.61,11.59,249
FortuneClassic Basmati,4.2,225.0,2022-10-07,2022-11-06,30,Medium,1.0,0,11.61,0.0,200
NirmalJaya Rice449,4.0,765.0,2023-02-21,2023-03-23,30,Medium,1.0,0,11.8,0.0,382
KohinoorSupreme Authentic,4.1,1140.0,2024-04-05,2024-05-05,30,Medium,1.0,0,11.44,0.0,285
KohinoorBasmati Rice/Basmati,4.1,210.0,2024-08-22,2024-09-21,30,Medium,1.0,129,11.5,0.0,279
KasperLachkari Boiled,4.2,423.0,2023-04-02,2023-05-02,30,Medium,1.0,0,10.02,0.0,270
ZeebaClassic Basmati,4.6,249.0,2022-07-17,2022-08-16,30,High,,0,5.0,0.0,625
bb RoyalBiryani,4.2,100.0,2023-06-12,2023-07-12,30,Medium,1.0,0,10.26,0.0,674
KasperZeera Raw,4.1,740.0,2024-09-18,2024-10-18,30,Medium,1.0,156,10.69,0.0,272
MayurankTulsi Bhog,3.8,99.0,2023-12-26,2024-01-25,30,Low,0.0,0,14.31,0.0,346
MAJORBroken Rice4.29,4.2,48.0,2023-02-19,2023-03-21,30,Medium,1.0,0,11.42,0.0,294
bb RoyalChamonmoni,4.1,450.0,2024-08-04,2024-09-03,30,Medium,1.0,111,10.04,0.0,679
Delight FoodsRice,4.1,136.0,2023-01-16,2023-02-15,30,Medium,1.0,0,11.12,0.0,159
PANSARISignature Basmati,4.1,1300.0,2025-01-08,2025-02-07,30,Medium,1.0,268,11.38,0.0,426
PANSARIRoyal Basmati,4.1,230.0,2023-06-01,2023-07-01,30,Medium,1.0,0,11.51,0.0,425
bb RoyalBroken,4.1,350.0,2022-07-30,2022-08-29,30,Medium,1.0,0,10.51,0.0,676
bb PopularRice/Akki,4.0,600.0,2023-06-04,2023-07-04,30,Medium,1.0,0,11.42,0.0,661
EravatDubar Basmati,4.2,1155.0,2022-12-09,2023-01-08,30,Medium,1.0,0,11.07,0.0,184
FortuneBasmati Rice/Basmati,4.2,240.0,2024-02-24,2024-03-25,30,Medium,1.0,0,11.12,0.0,197
RipurajSona Shakti,4.2,1800.0,2024-04-11,2024-05-11,30,Medium,1.0,0,10.71,0.0,463
bb RoyalTulaipanji,4.2,1100.0,2025-03-01,2025-03-31,30,Medium,1.0,320,11.65,0.0,737
KohinoorBasmati Rice/Basmati,4.2,235.0,2022-08-03,2022-09-02,30,Medium,1.0,0,11.76,0.0,279
KohinoorBasmati Rice/Basmati,4.2,1125.0,2024-07-29,2024-08-28,30,Medium,1.0,105,10.01,0.0,279
PavizhamLong Grain,4.3,379.0,2023-01-26,2023-02-25,30,Medium,1.0,0,11.51,0.0,430
NirmalMatta Rice,4.2,800.0,2025-03-27,2025-04-26,30,Medium,1.0,346,11.07,0.0,384
India GateBasmati,3.9,735.0,2024-03-24,2024-04-23,30,Medium,1.0,0,11.32,0.0,249
DainikPremium Banskathi,4.2,500.0,2024-05-02,2024-06-01,30,Medium,1.0,17,10.65,23.07,155
TildaPure Original,4.2,979.0,2025-01-16,2025-02-15,30,Medium,1.0,276,10.69,0.0,590
KohinoorBasmati Rice/Basmati,4.1,1055.0,2023-07-24,2023-08-23,30,Medium,1.0,0,10.11,0.0,279
SriLalithaHMT Sona,4.1,2158.0,2024-05-01,2024-05-31,30,Medium,1.0,16,10.38,104.53,504
TildaExtra Long,4.1,1039.0,2022-10-20,2022-11-19,30,Medium,1.0,0,11.02,0.0,587
India GateFlavourful,4.1,630.0,2024-09-10,2024-10-10,30,Medium,1.0,148,11.43,0.0,252
TildaEveryday Basmati,4.2,235.0,2023-02-12,2023-03-14,30,Medium,1.0,0,10.82,0.0,586
Bongo BhogPremium,4.2,425.0,2023-04-24,2023-05-24,30,Medium,1.0,0,10.4,0.0,70
BabaBABA PREMIUM,3.2,670.0,2023-08-02,2023-09-01,30,Low,0.0,0,14.93,0.0,56
SivajiBoiled Rice4.11168,4.1,475.0,2024-05-03,2024-06-02,30,Medium,1.0,18,10.96,20.82,493
Double deerDubar,4.0,165.0,2024-04-26,2024-05-26,30,Medium,1.0,11,11.39,11.9,169
KasperSuhana Rice41,4.0,150.0,2024-04-18,2024-05-18,30,Medium,1.0,3,11.84,15.98,271
EravatPremium Basmati,4.0,211.0,2022-11-23,2022-12-23,30,Medium,1.0,0,11.34,0.0,186
AppayanColour Sortexed,4.1,397.0,2024-01-29,2024-02-28,30,Medium,1.0,0,10.85,0.0,48
EravatRozana Fit,4.5,990.0,2024-01-06,2024-02-05,30,Medium,1.0,0,11.96,0.0,187
HiltonBasmati Rice,4.3,170.0,2022-11-23,2022-12-23,30,Medium,1.0,0,10.31,0.0,241
Mai RasoiBasmati,4.0,499.0,2023-10-26,2023-11-25,30,Medium,1.0,0,11.66,0.0,316
KohinoorCharminar Brown,4.0,109.0,2023-01-04,2023-02-03,30,Medium,1.0,0,11.26,0.0,281
AppayanColour Sortexed,3.2,384.0,2022-11-18,2022-12-18,30,Low,0.0,0,12.7,0.0,48
PVMSurekha Rice4.19,4.1,722.0,2023-11-06,2023-12-06,30,Medium,1.0,0,11.63,0.0,428
AppayanColour Sortexed,4.1,765.0,2022-07-31,2022-08-30,30,Medium,1.0,0,11.9,0.0,48
KasperHMT Premium,4.8,459.0,2024-02-24,2024-03-25,30,High,,0,5.0,0.0,269
bb PopularRed,4.0,400.0,2024-01-14,2024-02-13,30,Medium,1.0,0,11.22,0.0,660
EravatDubar Basmati,4.2,1155.0,2024-09-17,2024-10-17,30,Medium,1.0,155,10.9,0.0,184
FortuneBasmati Rice/Basmati,4.2,240.0,2024-06-24,2024-07-24,30,Medium,1.0,70,10.39,0.0,197
RipurajSona Shakti,4.2,1800.0,2024-09-26,2024-10-26,30,Medium,1.0,164,10.68,0.0,463
bb RoyalTulaipanji,4.2,1100.0,2023-09-28,2023-10-28,30,Medium,1.0,0,11.77,0.0,737
KohinoorBasmati Rice/Basmati,4.2,235.0,2023-01-10,2023-02-09,30,Medium,1.0,0,10.81,0.0,279
KohinoorBasmati Rice/Basmati,4.2,1125.0,2025-03-24,2025-04-23,30,Medium,1.0,343,11.92,0.0,279
PavizhamLong Grain,4.3,379.0,2023-07-26,2023-08-25,30,Medium,1.0,0,11.01,0.0,430
NirmalMatta Rice,4.2,800.0,2025-01-29,2025-02-28,30,Medium,1.0,289,11.21,0.0,384
India GateBasmati,4.1,1100.0,2023-04-06,2023-05-06,30,Medium,1.0,0,10.88,0.0,249
DainikPremium Banskathi,4.2,500.0,2024-03-19,2024-04-18,30,Medium,1.0,0,10.05,0.0,155
TildaPure Original,4.2,979.0,2023-08-07,2023-09-06,30,Medium,1.0,0,11.94,0.0,590
KohinoorBasmati Rice/Basmati,4.1,1055.0,2023-07-30,2023-08-29,30,Medium,1.0,0,10.61,0.0,279
SriLalithaHMT Sona,4.1,2158.0,2024-11-04,2024-12-04,30,Medium,1.0,203,10.52,0.0,504
TildaExtra Long,4.1,1039.0,2024-08-06,2024-09-05,30,Medium,1.0,113,10.45,0.0,587
India GateFlavourful,4.1,630.0,2023-09-19,2023-10-19,30,Medium,1.0,0,10.7,0.0,252
bb RoyalBasmati,3.9,790.0,2024-07-06,2024-08-05,30,Medium,1.0,82,10.32,0.0,670
TildaEveryday Basmati,4.2,235.0,2023-09-20,2023-10-20,30,Medium,1.0,0,11.68,0.0,586
Bongo BhogPremium,4.2,425.0,2023-01-09,2023-02-08,30,Medium,1.0,0,10.83,0.0,70
BabaBABA PREMIUM,3.2,670.0,2023-09-05,2023-10-05,30,Low,0.0,0,14.06,0.0,56
SivajiBoiled Rice4.11168,4.1,475.0,2023-05-13,2023-06-12,30,Medium,1.0,0,11.32,0.0,493
Double deerDubar,4.0,165.0,2023-08-13,2023-09-12,30,Medium,1.0,0,10.83,0.0,169
KasperSuhana Rice41,4.0,150.0,2023-12-04,2024-01-03,30,Medium,1.0,0,11.69,0.0,271
EravatPremium Basmati,4.0,211.0,2024-04-24,2024-05-24,30,Medium,1.0,9,10.41,15.38,186
AppayanColour Sortexed,4.1,397.0,2023-09-30,2023-10-30,30,Medium,1.0,0,10.71,0.0,48
bb RoyalBasmati,3.3,700.0,2024-10-03,2024-11-02,30,Low,0.0,171,14.81,0.0,670
EravatRozana Fit,4.5,990.0,2024-12-19,2025-01-18,30,Medium,1.0,248,11.51,0.0,187
HiltonBasmati Rice,4.3,170.0,2023-09-04,2023-10-04,30,Medium,1.0,0,10.61,0.0,241
Mai RasoiBasmati,4.0,499.0,2023-04-15,2023-05-15,30,Medium,1.0,0,11.28,0.0,316
KohinoorCharminar Brown,4.0,109.0,2022-07-18,2022-08-17,30,Medium,1.0,0,11.57,0.0,281
AppayanColour Sortexed,3.2,384.0,2022-09-30,2022-10-30,30,Low,0.0,0,13.4,0.0,48
PVMSurekha Rice4.19,4.1,722.0,2024-01-24,2024-02-23,30,Medium,1.0,0,11.96,0.0,428
AppayanColour Sortexed,4.1,765.0,2022-12-04,2023-01-03,30,Medium,1.0,0,10.72,0.0,48
KasperHMT Premium,4.8,459.0,2023-05-10,2023-06-09,30,High,,0,5.0,0.0,269
DaawatBasmati Rice/Basmati,4.0,250.0,2022-08-03,2022-09-02,30,Medium,1.0,0,10.86,0.0,147
bb SUPER,4.0,400.0,2024-06-19,2024-07-19,30,Medium,1.0,65,11.25,0.0,741
PANSARIDaily/Durbar Broken,4.0,490.0,2023-08-01,2023-08-31,30,Medium,1.0,0,11.41,0.0,419
Zeeba1121 Premium,4.0,199.0,2023-11-05,2023-12-05,30,Medium,1.0,0,11.57,0.0,624
bb RoyalFortified,4.0,500.0,2023-10-18,2023-11-17,30,Medium,1.0,0,10.14,0.0,687
Mai RasoiBASMATI,4.0,115.0,2023-06-09,2023-07-09,30,Medium,1.0,0,10.66,0.0,315
PANSARIKhana Basmati,4.0,990.0,2022-09-27,2022-10-27,30,Medium,1.0,0,10.15,0.0,420
Lalbaba RiceGobindo,4.0,150.0,2023-12-12,2024-01-11,30,Medium,1.0,0,10.35,0.0,291
bb PopularGobind,4.0,2400.0,2023-11-01,2023-12-01,30,Medium,1.0,0,10.16,0.0,650
CrownDaily Basmati,4.0,130.0,2024-08-21,2024-09-20,30,Medium,1.0,128,10.99,0.0,144
Sri Sri,4.1,130.0,2023-06-27,2023-07-27,30,Medium,1.0,0,11.66,0.0,503
TildaNazarana Basmati,4.0,300.0,2022-11-06,2022-12-06,30,Medium,1.0,0,10.5,0.0,588
SINGHAMSteam Katarni,4.0,690.0,2023-04-08,2023-05-08,30,Medium,1.0,0,10.78,0.0,469
SOHNA1121 B,4.0,367.0,2023-05-16,2023-06-15,30,Medium,1.0,0,10.41,0.0,470
Star 555Wada,4.0,1500.0,2023-09-13,2023-10-13,30,Medium,1.0,0,10.98,0.0,505
DaawatBasmati Rice/Basmati,3.9,840.0,2024-08-22,2024-09-21,30,Medium,1.0,129,11.68,0.0,147
BabaPANCHAKANYA SUPER,3.2,700.0,2024-01-12,2024-02-11,30,Low,0.0,0,13.38,0.0,57
VKR SivajiBoiled,4.0,870.0,2022-07-30,2022-08-29,30,Medium,1.0,0,10.9,0.0,603
True EarthSuper,3.9,160.0,2024-07-30,2024-08-29,30,Medium,1.0,106,10.2,0.0,594
bb SUPER,3.8,650.0,2024-05-05,2024-06-04,30,Low,0.0,20,13.67,29.62,741
bb PopularMiniket,4.0,1820.0,2024-12-29,2025-01-28,30,Medium,1.0,258,11.1,0.0,653
bb RoyalBoiled,3.8,700.0,2024-12-25,2025-01-24,30,Low,0.0,254,14.93,0.0,675
ZeebaTibar Basmati,3.9,795.0,2024-03-16,2024-04-15,30,Medium,1.0,0,10.89,0.0,627
bb RoyalKatarni,3.4,2200.0,2024-10-18,2024-11-17,30,Low,0.0,186,14.35,0.0,698
NirmalKuruva Rice3.833,3.8,725.0,2023-09-10,2023-10-10,30,Low,0.0,0,12.2,0.0,383
bb RoyalMiniket,3.9,450.0,2023-04-21,2023-05-21,30,Medium,1.0,0,10.95,0.0,709
KohinoorBasmati Rice/Basmati,3.9,620.0,2023-09-14,2023-10-14,30,Medium,1.0,0,10.43,0.0,279
KohinoorBasmati Rice/Basmati,3.8,179.0,2025-03-29,2025-04-28,30,Low,0.0,348,14.99,0.0,279
NirmalMatta Rice,3.9,900.0,2024-07-28,2024-08-27,30,Medium,1.0,104,11.94,0.0,384
bb RoyalBoiled,3.5,2340.0,2022-08-03,2022-09-02,30,Low,0.0,0,12.61,0.0,675
bb SUPER,4.0,400.0,2024-05-24,2024-06-23,30,Medium,1.0,39,10.57,0.0,741
PANSARIDaily/Durbar Broken,4.0,490.0,2023-04-12,2023-05-12,30,Medium,1.0,0,10.68,0.0,419
Zeeba1121 Premium,4.0,199.0,2023-04-20,2023-05-20,30,Medium,1.0,0,10.74,0.0,624
bb RoyalFortified,4.0,500.0,2024-05-25,2024-06-24,30,Medium,1.0,40,10.2,0.0,687
Mai RasoiBASMATI,4.0,115.0,2023-03-03,2023-04-02,30,Medium,1.0,0,10.53,0.0,315
PANSARIKhana Basmati,4.0,990.0,2022-08-02,2022-09-01,30,Medium,1.0,0,10.73,0.0,420
Lalbaba RiceGobindo,4.0,150.0,2024-01-13,2024-02-12,30,Medium,1.0,0,10.85,0.0,291
bb PopularGobind,4.0,2400.0,2023-12-01,2023-12-31,30,Medium,1.0,0,11.51,0.0,650
CrownDaily Basmati,4.0,130.0,2025-02-21,2025-03-23,30,Medium,1.0,312,11.67,0.0,144
DaawatBasmati Rice/Basmati,4.2,230.0,2023-01-17,2023-02-16,30,Medium,1.0,0,11.8,0.0,147
TildaNazarana Basmati,4.0,300.0,2023-03-27,2023-04-26,30,Medium,1.0,0,10.69,0.0,588
SINGHAMSteam Katarni,4.0,690.0,2024-09-02,2024-10-02,30,Medium,1.0,140,10.44,0.0,469
SOHNA1121 B,4.0,367.0,2025-02-07,2025-03-09,30,Medium,1.0,298,11.85,0.0,470
Star 555Wada,4.0,1500.0,2023-08-01,2023-08-31,30,Medium,1.0,0,10.17,0.0,505
DaawatBasmati Rice/Basmati,3.9,840.0,2025-04-05,2025-05-05,30,Medium,1.0,355,11.71,0.0,147
BabaPANCHAKANYA SUPER,3.2,700.0,2024-07-02,2024-08-01,30,Low,0.0,78,14.48,0.0,57
Double HorseVadi,4.0,350.0,2025-03-26,2025-04-25,30,Medium,1.0,345,10.49,0.0,167
VKR SivajiBoiled,4.0,870.0,2024-03-25,2024-04-24,30,Medium,1.0,0,10.3,0.0,603
True EarthSuper,3.9,160.0,2023-01-18,2023-02-17,30,Medium,1.0,0,11.04,0.0,594
bb SUPER,3.8,650.0,2025-01-28,2025-02-27,30,Low,0.0,288,13.51,0.0,741
Double HorseBroken,4.1,60.0,2025-02-28,2025-03-30,30,Medium,1.0,319,10.48,0.0,163
bb RoyalBoiled,3.8,700.0,2023-07-10,2023-08-09,30,Low,0.0,0,13.37,0.0,675
ZeebaTibar Basmati,3.9,795.0,2024-01-14,2024-02-13,30,Medium,1.0,0,10.9,0.0,627
bb RoyalKatarni,3.4,2200.0,2024-08-04,2024-09-03,30,Low,0.0,111,14.86,0.0,698
NirmalKuruva Rice3.833,3.8,725.0,2024-04-21,2024-05-21,30,Low,0.0,6,13.53,78.47,383
bb RoyalMiniket,3.9,450.0,2023-02-24,2023-03-26,30,Medium,1.0,0,11.76,0.0,709
KohinoorBasmati Rice/Basmati,3.9,620.0,2024-02-21,2024-03-22,30,Medium,1.0,0,10.46,0.0,279
KohinoorBasmati Rice/Basmati,3.8,179.0,2023-09-05,2023-10-05,30,Low,0.0,0,12.2,0.0,279
NirmalMatta Rice,3.9,900.0,2023-04-03,2023-05-03,30,Medium,1.0,0,11.68,0.0,384
bb SUPER,3.8,400.0,2023-10-17,2023-11-16,30,Low,0.0,0,14.23,0.0,741
Sri Sri,4.0,105.0,2022-11-01,2022-12-01,30,Medium,1.0,0,11.07,0.0,503
India GateBasmati,4.0,570.0,2024-04-21,2024-05-21,30,Medium,1.0,6,10.04,45.78,249
BulletGTS Original,3.8,3600.0,2024-06-26,2024-07-26,30,Low,0.0,72,14.9,0.0,104
DaawatBasmati Rice/Basmati,3.6,840.0,2022-12-08,2023-01-07,30,Low,0.0,0,13.08,0.0,147
bb RoyalSuper,4.2,785.0,2024-01-17,2024-02-16,30,Medium,1.0,0,10.02,0.0,731
bb RoyalOrganic,3.9,1938.0,2024-09-11,2024-10-11,30,Medium,1.0,149,11.91,0.0,713
bb RoyalKurva,3.6,2080.0,2025-01-30,2025-03-01,30,Low,0.0,290,12.58,0.0,701
bb RoyalBiryani,4.1,975.0,2024-07-11,2024-08-10,30,Medium,1.0,87,11.76,0.0,674
Bongo BhogGovind,4.0,190.0,2023-12-08,2024-01-07,30,Medium,1.0,0,11.96,0.0,69
24 Mantra,4.0,1100.0,2024-03-13,2024-04-12,30,Medium,1.0,0,11.91,0.0,1
bb SUPER,4.0,700.0,2022-11-03,2022-12-03,30,Medium,1.0,0,11.18,0.0,741
24 Mantra,4.0,1425.0,2025-03-11,2025-04-10,30,Medium,1.0,330,10.03,0.0,1
DaawatSona Masoori3.8199,3.8,470.0,2024-10-05,2024-11-04,30,Low,0.0,173,12.8,0.0,153
